City,Country,Latitude,Longitude,Timezone
Mariakani,Africa,-3.86261,39.47458,Africa/Nairobi
Marereni,Africa,-2.86041,40.15057,Africa/Nairobi
Maralal,Africa,1.09667,36.69806,Africa/Nairobi
Maragua,Africa,-0.79602,37.13292,Africa/Nairobi
Mandera,Africa,3.93726,41.85688,Africa/Nairobi
Malindi,Africa,-3.21799,40.11692,Africa/Nairobi
Malava,Africa,0.44714,34.85387,Africa/Nairobi
Malaba,Africa,0.63513,34.28165,Africa/Nairobi
Makutano,Africa,1.25881,35.09569,Africa/Nairobi
Makutano,Africa,-1.41187,37.47088,Africa/Nairobi
Makueni Boma,Africa,-1.80388,37.62405,Africa/Nairobi
Makindu,Africa,-2.27808,37.81867,Africa/Nairobi
Majengo,Africa,0.04944,34.72476,Africa/Nairobi
Magadi,Africa,-1.90122,36.287,Africa/Nairobi
Mado Gashi,Africa,0.73112,39.17388,Africa/Nairobi
Machakos,Africa,-1.52233,37.26521,Africa/Nairobi
Lugulu,Africa,0.39337,34.30399,Africa/Nairobi
Luanda,Africa,0.31354,34.07146,Africa/Nairobi
Luanda,Africa,0.02333,34.58661,Africa/Nairobi
Lolgorien,Africa,-1.22906,34.80711,Africa/Nairobi
Lokichokio,Africa,4.20771,34.35378,Africa/Nairobi
Lokichar,Africa,2.38116,35.65123,Africa/Nairobi
Lodwar,Africa,3.11988,35.59642,Africa/Nairobi
Litein,Africa,-0.58249,35.18969,Africa/Nairobi
Limuru,Africa,-1.1136,36.64205,Africa/Nairobi
Lare,Africa,0.33727,37.93749,Africa/Nairobi
Ongata Rongai,Africa,-1.3953,36.764,Africa/Nairobi
Lamu,Africa,-2.27169,40.90201,Africa/Nairobi
Laisamis,Africa,1.5932,37.80595,Africa/Nairobi
Kwale,Africa,-4.17375,39.45206,Africa/Nairobi
Kutus,Africa,-0.57534,37.3269,Africa/Nairobi
Kitui,Africa,-1.36696,38.01055,Africa/Nairobi
Kitale,Africa,1.01572,35.00622,Africa/Nairobi
Kisumu,Africa,-0.10221,34.76171,Africa/Nairobi
Kisii,Africa,-0.68174,34.76666,Africa/Nairobi
Kiserian,Africa,-1.4275,36.6865,Africa/Nairobi
Kinoi,Africa,-1.6558,37.37454,Africa/Nairobi
Kinna,Africa,0.31883,38.20499,Africa/Nairobi
Kinango,Africa,-4.13723,39.31528,Africa/Nairobi
Kihancha,Africa,-1.19347,34.61967,Africa/Nairobi
Kiminini,Africa,0.89284,34.92468,Africa/Nairobi
Kimilili,Africa,0.78775,34.71562,Africa/Nairobi
Kimbimbi,Africa,-0.62233,37.36482,Africa/Nairobi
Kimana,Africa,-2.79884,37.53708,Africa/Nairobi
Kilifi,Africa,-3.63045,39.84992,Africa/Nairobi
Kilgoris,Africa,-1.00819,34.87809,Africa/Nairobi
Kikuyu,Africa,-1.24627,36.66291,Africa/Nairobi
Kibwezi,Africa,-2.40935,37.96631,Africa/Nairobi
Kiambu,Africa,-1.17139,36.83556,Africa/Nairobi
Khwisero,Africa,0.17124,34.59466,Africa/Nairobi
Kerugoya,Africa,-0.49887,37.28031,Africa/Nairobi
Keroka,Africa,-0.77612,34.94678,Africa/Nairobi
Kericho,Africa,-0.36774,35.28314,Africa/Nairobi
Kendu Bay,Africa,-0.3618,34.65272,Africa/Nairobi
Karuri,Africa,-1.17641,36.7564,Africa/Nairobi
Karuri,Africa,-0.7,37.18333,Africa/Nairobi
Karatina,Africa,-0.4841,37.12662,Africa/Nairobi
Kapsowar,Africa,0.9789,35.55854,Africa/Nairobi
Kapsabet,Africa,0.20387,35.105,Africa/Nairobi
Kapenguria,Africa,1.23889,35.11194,Africa/Nairobi
Kangundo,Africa,-1.30342,37.34813,Africa/Nairobi
Kangema,Africa,-0.68553,36.96463,Africa/Nairobi
Kaloleni,Africa,-3.81413,39.63144,Africa/Nairobi
Kakuma,Africa,3.71363,34.8572,Africa/Nairobi
Kakamega,Africa,0.28422,34.75229,Africa/Nairobi
Kajiado,Africa,-1.85238,36.77683,Africa/Nairobi
Kagio,Africa,-0.62482,37.25551,Africa/Nairobi
Kabarnet,Africa,0.49194,35.74303,Africa/Nairobi
Jebilat,Africa,-0.69356,35.07132,Africa/Nairobi
Iten,Africa,0.67028,35.50806,Africa/Nairobi
Isiolo,Africa,0.35462,37.58218,Africa/Nairobi
Isinya,Africa,-1.6792,36.85056,Africa/Nairobi
Isebania,Africa,-1.22511,34.46385,Africa/Nairobi
Ijara,Africa,-1.59517,40.51444,Africa/Nairobi
Homa Bay,Africa,-0.52731,34.45714,Africa/Nairobi
Hola,Africa,-1.48256,40.03341,Africa/Nairobi
Moi‘s Bridge,Africa,0.87178,35.12213,Africa/Nairobi
Habaswein,Africa,1.01659,39.49122,Africa/Nairobi
Gongoni,Africa,-3.03668,40.13748,Africa/Nairobi
Githunguri,Africa,-1.05754,36.77625,Africa/Nairobi
Githiga A,Africa,-1.08693,36.73405,Africa/Nairobi
Giriftu,Africa,2.00039,39.75191,Africa/Nairobi
Gilgil,Africa,-0.50397,36.31845,Africa/Nairobi
Upper Gilgil,Africa,-0.21209,36.27248,Africa/Nairobi
Gazi,Africa,-4.42402,39.50588,Africa/Nairobi
Gatundu,Africa,-1.05,36.9,Africa/Nairobi
Garsen,Africa,-2.26645,40.10975,Africa/Nairobi
Garissa,Africa,-0.45275,39.64601,Africa/Nairobi
Garba Tula,Africa,0.53392,38.51878,Africa/Nairobi
Embu,Africa,-0.53987,37.45743,Africa/Nairobi
Emali,Africa,-2.08033,37.47202,Africa/Nairobi
El Wak,Africa,2.80922,40.92885,Africa/Nairobi
Eldoret,Africa,0.52036,35.26993,Africa/Nairobi
Eldama Ravine,Africa,0.05196,35.72734,Africa/Nairobi
Elburgon,Africa,-0.30037,35.80935,Africa/Nairobi
Dundori,Africa,-0.2519,36.23641,Africa/Nairobi
Dadaab,Africa,0.05244,40.30855,Africa/Nairobi
Chwele,Africa,0.76239,34.54852,Africa/Nairobi
Chuka,Africa,-0.33316,37.64587,Africa/Nairobi
Chogoria,Africa,-0.22954,37.62732,Africa/Nairobi
Chavakali,Africa,0.11768,34.73339,Africa/Nairobi
Butere,Africa,0.20694,34.49006,Africa/Nairobi
Busia,Africa,0.46005,34.11169,Africa/Nairobi
Bura,Africa,-1.09431,39.94185,Africa/Nairobi
Port Victoria,Africa,0.09809,33.97248,Africa/Nairobi
Bungoma,Africa,0.5635,34.56055,Africa/Nairobi
Bondo,Africa,0.23522,34.28086,Africa/Nairobi
Bondo,Africa,-0.0962,34.27322,Africa/Nairobi
Bomet,Africa,-0.78129,35.34156,Africa/Nairobi
Baringo,Africa,0.46667,35.96667,Africa/Nairobi
Awendo,Africa,-0.90711,34.52895,Africa/Nairobi
Awasi,Africa,-0.16769,35.08239,Africa/Nairobi
Athi River,Africa,-1.4563,36.97826,Africa/Nairobi
Ahero,Africa,-0.17359,34.9189,Africa/Nairobi
Siaya,Africa,0.0607,34.28806,Africa/Nairobi
Takaba,Africa,3.35528,40.22278,Africa/Nairobi
Maji Mazuri,Africa,-0.01966,35.69138,Africa/Nairobi
Mukurwe-ini,Africa,-0.56092,37.04759,Africa/Nairobi
Ol Kalou,Africa,-0.27088,36.37917,Africa/Nairobi
Kitengela,Africa,-1.47612,36.96144,Africa/Nairobi
Juja,Africa,-1.10148,37.0132,Africa/Nairobi
Lang'ata,Africa,-1.3666,36.73324,Africa/Nairobi
Imara Daima Estate,Africa,-1.32323,36.88021,Africa/Nairobi
Usenge,Africa,-0.06731,34.0566,Africa/Nairobi
Mlolongo,Africa,-1.39639,36.94028,Africa/Nairobi
Lafey,Africa,3.15106,41.18577,Africa/Nairobi
Banissa,Africa,3.94102,40.34248,Africa/Nairobi
Loiyangalani,Africa,2.74439,36.7146,Africa/Nairobi
Mpeketoni,Africa,-2.38913,40.69812,Africa/Nairobi
Kapsokwony,Africa,0.85222,34.70194,Africa/Nairobi
Mtwapa,Africa,-3.93938,39.74877,Africa/Nairobi
Awendo,Africa,-0.5,34.4,Africa/Nairobi
Sori,Africa,-0.8409,34.15978,Africa/Nairobi
Kawaida,Africa,-1.14639,36.7598,Africa/Nairobi
Kathwana,Africa,-0.33139,37.86861,Africa/Nairobi
Ol Kalau South Settlement,Africa,-0.27444,36.33999,Africa/Nairobi
Maai Mahiu,Africa,-0.98855,36.58537,Africa/Nairobi
Katito,Africa,-0.26934,34.97197,Africa/Nairobi
Mairo Inya,Africa,0.02538,36.40865,Africa/Nairobi
Engineer,Africa,-0.60538,36.57629,Africa/Nairobi
Chaka,Africa,-0.35973,37.00002,Africa/Nairobi
Kenol,Africa,-0.9373,37.12275,Africa/Nairobi
Bura Tana,Africa,-1.19326,39.84049,Africa/Nairobi
Githunguri,Africa,-1.29996,36.99047,Africa/Nairobi
Eldas,Africa,2.49184,39.56653,Africa/Nairobi
Bute,Africa,3.35875,39.41968,Africa/Nairobi
Nyansiongo,Africa,-0.7596,35.0148,Africa/Nairobi
Rodi,Africa,-0.62457,34.503,Africa/Nairobi
Il,Africa,-2.09761,36.79224,Africa/Nairobi
Brooke,Africa,-0.33408,35.32537,Africa/Nairobi
Kainuk,Africa,1.77442,35.50641,Africa/Nairobi
Mai,Africa,-0.98169,36.58642,Africa/Nairobi
Suluktu,Asia,39.93652,69.56779,Asia/Bishkek
Aydarken,Asia,39.94319,71.34184,Asia/Bishkek
Katran,Asia,39.84434,70.01474,Asia/Bishkek
Razzakov,Asia,39.83895,69.5276,Asia/Bishkek
Daroot-Korgon,Asia,39.55274,72.20518,Asia/Bishkek
Andarak,Asia,39.76849,69.46398,Asia/Bishkek
Balykchy,Asia,42.46017,76.18709,Asia/Bishkek
Uch-Korgon,Asia,40.22881,72.05924,Asia/Bishkek
Tyup,Asia,42.7276,78.36476,Asia/Bishkek
Tokmok,Asia,42.84194,75.30149,Asia/Bishkek
Ak-Suu,Asia,42.49948,78.52702,Asia/Bishkek
Tash-Kumyr,Asia,41.34612,72.21707,Asia/Bishkek
Talas,Asia,42.52277,72.24274,Asia/Bishkek
Suzak,Asia,40.8982,72.90481,Asia/Bishkek
Sosnovka,Asia,42.63707,73.89608,Asia/Bishkek
Pokrovka,Asia,42.7362,71.60982,Asia/Bishkek
Kyzyl-Suu,Asia,42.34211,78.00644,Asia/Bishkek
Uzgen,Asia,40.76994,73.30068,Asia/Bishkek
Osh,Asia,40.52828,72.7985,Asia/Bishkek
Naryn,Asia,41.42866,75.99111,Asia/Bishkek
Massy,Asia,41.0601,72.63285,Asia/Bishkek
Lebedinovka,Asia,42.88454,74.67819,Asia/Bishkek
Kyzyl-Kyya,Asia,40.25684,72.12793,Asia/Bishkek
Kochkor-Ata,Asia,41.03709,72.4832,Asia/Bishkek
Kyzyl-Adyr,Asia,42.61981,71.5891,Asia/Bishkek
Khalmion,Asia,40.21218,71.63274,Asia/Bishkek
Kazarman,Asia,41.40452,74.02828,Asia/Bishkek
Kerben,Asia,41.49399,71.75826,Asia/Bishkek
Kara Suu,Asia,40.7046,72.86666,Asia/Bishkek
Karakol,Asia,42.49068,78.39362,Asia/Bishkek
Kara-Balta,Asia,42.81423,73.84813,Asia/Bishkek
Kant,Asia,42.89106,74.85077,Asia/Bishkek
Kaindy,Asia,42.82469,73.67585,Asia/Bishkek
Jalal-Abad,Asia,40.93333,73,Asia/Bishkek
Ivanovka,Asia,42.88778,75.085,Asia/Bishkek
Iradan,Asia,40.26667,72.1,Asia/Bishkek
Gul’cha,Asia,40.3138,73.44418,Asia/Bishkek
Nookat,Asia,40.26597,72.61834,Asia/Bishkek
Cholpon-Ata,Asia,42.64944,77.08225,Asia/Bishkek
Kemin,Asia,42.78611,75.69167,Asia/Bishkek
Boz-Beshik,Asia,42.43247,77.95153,Asia/Bishkek
Bokombayevskoye,Asia,42.11769,76.99332,Asia/Bishkek
Bishkek,Asia,42.87,74.59,Asia/Bishkek
Belovodskoye,Asia,42.82944,74.1083,Asia/Bishkek
Bazar-Korgon,Asia,41.0376,72.74586,Asia/Bishkek
Batken,Asia,40.06259,70.81939,Asia/Bishkek
Baetovo,Asia,41.26668,74.95698,Asia/Bishkek
At-Bashi,Asia,41.16951,75.80099,Asia/Bishkek
Ala-Buka,Asia,41.4105,71.48628,Asia/Bishkek
Toktogul,Asia,41.87442,72.94192,Asia/Bishkek
Nizhnyaya Ala-Archa,Asia,42.92245,74.56684,Asia/Bishkek
Mayevka,Asia,42.90927,74.5685,Asia/Bishkek
Kara-Kulja,Asia,40.63223,73.59249,Asia/Bishkek
Samarkandyk,Asia,39.9981,70.54589,Asia/Bishkek
Kulundu,Asia,40.10635,69.64127,Asia/Bishkek
Phnom Penh,Asia,11.56245,104.91601,Asia/Phnom_Penh
Tăng Krâsăng,Asia,12.56743,105.04559,Asia/Phnom_Penh
Ta Khmau,Asia,11.48333,104.95,Asia/Phnom_Penh
Takeo,Asia,10.99081,104.78498,Asia/Phnom_Penh
Svay Rieng,Asia,11.08785,105.79935,Asia/Phnom_Penh
Suong,Asia,11.91178,105.65821,Asia/Phnom_Penh
Stung Treng,Asia,13.52586,105.9683,Asia/Phnom_Penh
Snuol,Asia,12.07244,106.42078,Asia/Phnom_Penh
Sisophon,Asia,13.58588,102.97369,Asia/Phnom_Penh
Siem Reap,Asia,13.36179,103.86056,Asia/Phnom_Penh
Sen Monorom,Asia,12.45583,107.18811,Asia/Phnom_Penh
Prey Veng,Asia,11.48682,105.32533,Asia/Phnom_Penh
Pursat,Asia,12.53878,103.9192,Asia/Phnom_Penh
Phumĭ Véal Srê,Asia,10.98081,104.77828,Asia/Phnom_Penh
Samraong,Asia,14.18175,103.51761,Asia/Phnom_Penh
Tbeng Meanchey,Asia,13.80731,104.98046,Asia/Phnom_Penh
Paoy Paet,Asia,13.65805,102.56365,Asia/Phnom_Penh
Pailin,Asia,12.84895,102.60928,Asia/Phnom_Penh
Lumphat,Asia,13.49146,106.98022,Asia/Phnom_Penh
Krong Kep,Asia,10.48291,104.31672,Asia/Phnom_Penh
Koh Kong,Asia,11.61531,102.9838,Asia/Phnom_Penh
Kratié,Asia,12.48811,106.01879,Asia/Phnom_Penh
Kampot,Asia,10.61041,104.18145,Asia/Phnom_Penh
Kampong Thom,Asia,12.71112,104.88873,Asia/Phnom_Penh
Kampong Speu,Asia,11.45332,104.52085,Asia/Phnom_Penh
Sihanoukville,Asia,10.60932,103.52958,Asia/Phnom_Penh
Kampong Chhnang,Asia,12.25,104.66667,Asia/Phnom_Penh
Kampong Cham,Asia,11.99339,105.4635,Asia/Phnom_Penh
Banlung,Asia,13.73939,106.98727,Asia/Phnom_Penh
Battambang,Asia,13.10271,103.19822,Asia/Phnom_Penh
Smach Mean Chey,Asia,11.54665,103.03569,Asia/Phnom_Penh
Betio Village,Pacific,1.35797,172.92105,Pacific/Tarawa
Tarawa,Pacific,1.3278,172.97696,Pacific/Tarawa
Bikenibeu Village,Pacific,1.3673,173.12415,Pacific/Tarawa
Tsimbeo,Indian,-12.20583,44.46472,Indian/Comoro
Sima,Indian,-12.19556,44.27667,Indian/Comoro
Ouellah,Indian,-11.39028,43.33194,Indian/Comoro
Ouani,Indian,-12.13554,44.42493,Indian/Comoro
Moutsamoudou,Indian,-12.16672,44.39944,Indian/Comoro
Mrémani,Indian,-12.30833,44.49861,Indian/Comoro
Mramani,Indian,-12.34639,44.52861,Indian/Comoro
Moya,Indian,-12.30967,44.43685,Indian/Comoro
Moroni,Indian,-11.70216,43.25506,Indian/Comoro
Mbéni,Indian,-11.50139,43.3775,Indian/Comoro
Koni-Djodjo,Indian,-12.22972,44.48167,Indian/Comoro
Fomboni,Indian,-12.28759,43.74344,Indian/Comoro
Domoni,Indian,-12.26067,44.52947,Indian/Comoro
Chandra,Indian,-12.195,44.46472,Indian/Comoro
Barakani,Indian,-12.13861,44.43026,Indian/Comoro
Mirontsi,Indian,-12.1604,44.40986,Indian/Comoro
Adda-Douéni,Indian,-12.2925,44.49722,Indian/Comoro
Ikoni,Indian,-11.74487,43.2371,Indian/Comoro
Trinity,America,17.30037,-62.77584,America/St_Kitts
Sandy Point Town,America,17.35908,-62.84858,America/St_Kitts
Saint Paul’s,America,17.40605,-62.83562,America/St_Kitts
Nicola Town,America,17.37956,-62.75318,America/St_Kitts
Newcastle,America,17.2,-62.58333,America/St_Kitts
Monkey Hill,America,17.32327,-62.72914,America/St_Kitts
Middle Island,America,17.3259,-62.81055,America/St_Kitts
Market Shop,America,17.13218,-62.57267,America/St_Kitts
Fig Tree,America,17.12623,-62.60265,America/St_Kitts
Dieppe Bay Town,America,17.41473,-62.8139,America/St_Kitts
Cotton Ground,America,17.16667,-62.61667,America/St_Kitts
Charlestown,America,17.13333,-62.61667,America/St_Kitts
Cayon,America,17.35,-62.73333,America/St_Kitts
Basseterre,America,17.2955,-62.72499,America/St_Kitts
Ryonggang-ŭp,Asia,38.85611,125.42444,Asia/Pyongyang
Yŏngbyŏn,Asia,39.81333,125.80417,Asia/Pyongyang
Yŏnan-ŭp,Asia,37.90889,126.16111,Asia/Pyongyang
Yŏmju-ŭp,Asia,39.89333,124.59806,Asia/Pyongyang
Wŏnsan,Asia,39.15278,127.44361,Asia/Pyongyang
Ŭnch’ŏn-ŭp,Asia,38.56556,125.42722,Asia/Pyongyang
Ŭllyul,Asia,38.51389,125.18972,Asia/Pyongyang
T’ongch’ŏn-ŭp,Asia,38.95389,127.89167,Asia/Pyongyang
Tŏkch’ŏn,Asia,39.75261,126.25798,Asia/Pyongyang
T’aet’an-ŭp,Asia,38.08822,125.2983,Asia/Pyongyang
Sŭngho 1-tong,Asia,38.99139,125.97778,Asia/Pyongyang
Sunch’ŏn,Asia,39.43167,125.93278,Asia/Pyongyang
Sunan,Asia,39.20323,125.69312,Asia/Pyongyang
Songnim-ni,Asia,38.76349,125.64096,Asia/Pyongyang
Songhwa,Asia,38.36028,125.13722,Asia/Pyongyang
Sinwŏn-ŭp,Asia,38.23532,125.76244,Asia/Pyongyang
Sil-li,Asia,39.49472,125.47361,Asia/Pyongyang
Sinmak,Asia,38.41667,126.23333,Asia/Pyongyang
Sinch’ŏn-ŭp,Asia,38.35323,125.48423,Asia/Pyongyang
Sinanju,Asia,39.59806,125.60972,Asia/Pyongyang
Sariwŏn-si,Asia,38.50722,125.75583,Asia/Pyongyang
Sangsŏng-ni,Asia,39.16944,126.88556,Asia/Pyongyang
Samho-rodongjagu,Asia,39.9475,127.87111,Asia/Pyongyang
Samch’ŏn,Asia,38.35944,125.32586,Asia/Pyongyang
Pyongyang,Asia,39.03385,125.75432,Asia/Pyongyang
P’yŏngsŏng,Asia,39.24639,125.87194,Asia/Pyongyang
Pongch’ŏn-ŭp,Asia,38.12389,126.20472,Asia/Pyongyang
Pyŏksŏng-ŭp,Asia,38.0475,125.55667,Asia/Pyongyang
Panghyŏn-dong,Asia,39.88722,125.24139,Asia/Pyongyang
Paech’ŏn-ŭp,Asia,37.99306,126.30139,Asia/Pyongyang
Ongjin,Asia,37.93472,125.36194,Asia/Pyongyang
Namp’o,Asia,38.7375,125.40778,Asia/Pyongyang
Man’gyŏngdae-ri,Asia,38.99182,125.65871,Asia/Pyongyang
Kwaksan,Asia,39.6875,125.08278,Asia/Pyongyang
Kwail-ŭp,Asia,38.44611,125.01861,Asia/Pyongyang
Kusŏng,Asia,39.98111,125.24472,Asia/Pyongyang
Kujang-ŭp,Asia,39.86722,126.03028,Asia/Pyongyang
Kowŏn-ŭp,Asia,39.43806,127.24306,Asia/Pyongyang
Kosan,Asia,38.85583,127.41806,Asia/Pyongyang
Koksan-ŭp,Asia,38.78194,126.66639,Asia/Pyongyang
Kangnyŏng,Asia,37.9075,125.51,Asia/Pyongyang
Kangdong-ŭp,Asia,39.1425,126.09611,Asia/Pyongyang
Kaesŏng,Asia,37.97083,126.55444,Asia/Pyongyang
Kaech’ŏn,Asia,39.70056,125.89333,Asia/Pyongyang
Hwangju-ŭp,Asia,38.67028,125.77611,Asia/Pyongyang
Twimoraet’ŏ,Asia,38.99567,125.69026,Asia/Pyongyang
Hŭngnam,Asia,39.84198,127.63206,Asia/Pyongyang
Hŭkkyo-ri,Asia,38.79861,125.79194,Asia/Pyongyang
Hoeyang,Asia,38.71028,127.59833,Asia/Pyongyang
Hamhŭng,Asia,39.91833,127.53639,Asia/Pyongyang
Haeju,Asia,38.04056,125.71472,Asia/Pyongyang
Chunghwa,Asia,38.86389,125.8,Asia/Pyongyang
Chŏngju,Asia,39.69333,125.21028,Asia/Pyongyang
Ch’ŏngdan-ŭp,Asia,37.97028,125.9375,Asia/Pyongyang
Changyŏn,Asia,38.25083,125.09611,Asia/Pyongyang
Chaeryŏng-ŭp,Asia,38.39917,125.61556,Asia/Pyongyang
Chaeryŏng-ni,Asia,38.73583,125.23083,Asia/Pyongyang
Ayang-ni,Asia,38.24719,125.79476,Asia/Pyongyang
Anju,Asia,39.61778,125.66472,Asia/Pyongyang
Anbyŏn-ŭp,Asia,39.0425,127.52389,Asia/Pyongyang
Anak,Asia,38.51083,125.49417,Asia/Pyongyang
Ch’ŏsal-li,Asia,39.40333,125.50889,Asia/Pyongyang
Sinsang-ni,Asia,39.64989,127.40729,Asia/Pyongyang
Paek'ak,Asia,39.46275,125.60594,Asia/Pyongyang
Yuktae-dong,Asia,40.02472,128.15972,Asia/Pyongyang
Yŏnsa-ŭp,Asia,41.90806,129.01111,Asia/Pyongyang
Ungsang-nodongjagu,Asia,42.35778,130.46222,Asia/Pyongyang
Ŭndŏk,Asia,42.51878,130.33479,Asia/Pyongyang
Uiju,Asia,40.19944,124.53167,Asia/Pyongyang
Sŭngam-nodongjagu,Asia,41.66972,129.66889,Asia/Pyongyang
Songwŏn,Asia,40.37704,125.87867,Asia/Pyongyang
Sŏnbong,Asia,42.35118,130.38307,Asia/Pyongyang
Sinŭiju,Asia,40.10056,124.39806,Asia/Pyongyang
Sijung,Asia,41.07889,126.375,Asia/Pyongyang
Satan,Asia,42.48208,130.14303,Asia/Pyongyang
Sakchu-ŭp,Asia,40.38944,125.04667,Asia/Pyongyang
Puryŏng,Asia,42.06056,129.71167,Asia/Pyongyang
Pukchil-lodongjagu,Asia,40.20194,125.74833,Asia/Pyongyang
Yŏnggwang-ŭp,Asia,40.01833,127.45472,Asia/Pyongyang
Ŏrang,Asia,41.44778,129.65556,Asia/Pyongyang
Onsŏng,Asia,42.95722,129.99333,Asia/Pyongyang
Ranam,Asia,41.71361,129.68444,Asia/Pyongyang
Namyang,Asia,42.95105,129.85894,Asia/Pyongyang
Rajin,Asia,42.25559,130.28308,Asia/Pyongyang
Songwŏn-ŭp,Asia,40.37278,126.30833,Asia/Pyongyang
Hwasŏng,Asia,41.25556,129.49278,Asia/Pyongyang
Myŏngch’ŏn,Asia,41.07056,129.42917,Asia/Pyongyang
Musan-ŭp,Asia,42.22609,129.20776,Asia/Pyongyang
Manp’o,Asia,41.15472,126.28944,Asia/Pyongyang
Kyŏngwŏn,Asia,42.81196,130.16534,Asia/Pyongyang
Kyŏngsŏng,Asia,41.58778,129.60611,Asia/Pyongyang
Kop’ung,Asia,40.60389,125.94667,Asia/Pyongyang
Kilju,Asia,40.96417,129.32778,Asia/Pyongyang
Kapsan-ŭp,Asia,41.09028,128.29333,Asia/Pyongyang
Kanggye,Asia,40.96946,126.58523,Asia/Pyongyang
Iwŏn-ŭp,Asia,40.32306,128.65528,Asia/Pyongyang
Hyesan-dong,Asia,41.39542,128.18752,Asia/Pyongyang
Hyesan,Asia,41.40167,128.17778,Asia/Pyongyang
Hwadae,Asia,40.83806,129.49694,Asia/Pyongyang
Hongwŏn,Asia,40.02528,127.95583,Asia/Pyongyang
Hoeryŏng,Asia,42.44113,129.74601,Asia/Pyongyang
Hoemul-li,Asia,41.43389,129.67,Asia/Pyongyang
Hau-ri,Asia,41.20056,129.47028,Asia/Pyongyang
Chunggang,Asia,41.77722,126.87361,Asia/Pyongyang
Chongjin,Asia,41.79556,129.77583,Asia/Pyongyang
Chasŏng,Asia,41.46083,126.64139,Asia/Pyongyang
Changam-ch’on,Asia,40.60611,128.78194,Asia/Pyongyang
Aoji,Asia,42.52448,130.39718,Asia/Pyongyang
Sŭngjibaegam,Asia,41.24278,128.79889,Asia/Pyongyang
Komusan Il-tong,Asia,42.10914,129.69997,Asia/Pyongyang
Myŏnggan-dong,Asia,41.13722,129.49472,Asia/Pyongyang
Yŏch’im-dong,Asia,40.36174,126.65852,Asia/Pyongyang
Heunghae,Asia,36.10945,129.34517,Asia/Seoul
Yeonil,Asia,36.00446,129.3185,Asia/Seoul
Neietsu,Asia,37.18447,128.46821,Asia/Seoul
Yeongju,Asia,36.82167,128.63083,Asia/Seoul
Yeonggwang,Asia,35.27814,126.51181,Asia/Seoul
Yeongdong,Asia,36.175,127.77639,Asia/Seoul
Eisen,Asia,35.9675,128.93083,Asia/Seoul
Yeoju,Asia,37.29583,127.63389,Asia/Seoul
Yesan,Asia,36.67756,126.84272,Asia/Seoul
Yangsan,Asia,35.34199,129.03358,Asia/Seoul
Yangp'yŏng,Asia,37.48972,127.49056,Asia/Seoul
Yangju,Asia,37.83311,127.06169,Asia/Seoul
Yanggu,Asia,38.10583,127.98944,Asia/Seoul
Wŏnju,Asia,37.35139,127.94528,Asia/Seoul
Wanju,Asia,35.84509,127.14752,Asia/Seoul
Waegwan,Asia,35.99251,128.39785,Asia/Seoul
Ulsan,Asia,35.53722,129.31667,Asia/Seoul
Uijeongbu-si,Asia,37.7415,127.0474,Asia/Seoul
Tangjin,Asia,36.89444,126.62972,Asia/Seoul
Taesal-li,Asia,36.9714,126.4542,Asia/Seoul
Daejeon,Asia,36.34913,127.38493,Asia/Seoul
Daegu,Asia,35.87028,128.59111,Asia/Seoul
Boryeong,Asia,36.34931,126.59772,Asia/Seoul
T’aebaek,Asia,37.1759,128.9889,Asia/Seoul
Suwon,Asia,37.29111,127.00889,Asia/Seoul
Suncheon,Asia,34.9505,127.48784,Asia/Seoul
Seoul,Asia,37.566,126.9784,Asia/Seoul
Seosan,Asia,36.78167,126.45222,Asia/Seoul
Jenzan,Asia,36.24083,128.2975,Asia/Seoul
Seonghwan,Asia,36.91556,127.13139,Asia/Seoul
Sokcho,Asia,38.20701,128.59181,Asia/Seoul
Sintansin,Asia,36.45361,127.43111,Asia/Seoul
Sangju,Asia,36.41528,128.16056,Asia/Seoul
Santyoku,Asia,37.44056,129.17083,Asia/Seoul
Pyeongtaek,Asia,36.99472,127.08889,Asia/Seoul
Pyeongchang,Asia,37.37028,128.39306,Asia/Seoul
Buyeo,Asia,36.27472,126.90906,Asia/Seoul
Busan,Asia,35.10168,129.03004,Asia/Seoul
Bucheon-si,Asia,37.49889,126.78306,Asia/Seoul
Puan,Asia,35.72806,126.73194,Asia/Seoul
Beolgyo,Asia,34.84897,127.34052,Asia/Seoul
Pohang,Asia,36.02917,129.36481,Asia/Seoul
Osan,Asia,37.15222,127.07056,Asia/Seoul
Asan,Asia,36.78361,127.00417,Asia/Seoul
Okcheon,Asia,36.3012,127.568,Asia/Seoul
Kosong,Asia,38.37881,128.4676,Asia/Seoul
Nonsan,Asia,36.20389,127.08472,Asia/Seoul
Nangen,Asia,35.41,127.38583,Asia/Seoul
Namsa,Asia,35.93333,127.05,Asia/Seoul
Naju,Asia,35.0292,126.7175,Asia/Seoul
Munsan,Asia,37.85944,126.785,Asia/Seoul
Mungyeong,Asia,36.59458,128.19946,Asia/Seoul
Muan,Asia,34.99014,126.47899,Asia/Seoul
Mokpo,Asia,34.81282,126.39181,Asia/Seoul
Miryang,Asia,35.49333,128.74889,Asia/Seoul
Masan,Asia,35.12725,126.83149,Asia/Seoul
Gyeongsan-si,Asia,35.82333,128.73778,Asia/Seoul
Gyeongju,Asia,35.84278,129.21167,Asia/Seoul
Kwangyang,Asia,34.97528,127.58917,Asia/Seoul
